!------------------------------------------------------------
!      2  FF.PIP00B
!#-----------------------------
! Step index:   0
! S-position:    0.000000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
   -0.000918  2.026895E-08  0.000000E+00 -0.000000E+00 -2.927352E+01
   -0.000763  2.397880E-08  0.000000E+00 -0.000000E+00 -3.136592E+01
   -0.000608  2.709443E-08  0.000000E+00 -0.000000E+00 -3.345831E+01
   -0.000453  2.990312E-08  0.000000E+00 -0.000000E+00 -3.555070E+01
   -0.000298  3.206850E-08  0.000000E+00 -0.000000E+00 -3.764310E+01
   -0.000143  3.339809E-08  0.000000E+00 -0.000000E+00 -3.973549E+01
    0.000012  3.373802E-08  0.000000E+00 -0.000000E+00 -4.182789E+01
    0.000167  3.324873E-08  0.000000E+00 -0.000000E+00 -4.392028E+01
    0.000321  3.159499E-08  0.000000E+00 -0.000000E+00 -4.601268E+01
    0.000476  2.945539E-08  0.000000E+00 -0.000000E+00 -4.810507E+01
    0.000631  2.640036E-08  0.000000E+00 -0.000000E+00 -5.019747E+01
    0.000786  2.305803E-08  0.000000E+00 -0.000000E+00 -5.228986E+01
    0.000941  1.987958E-08  0.000000E+00 -0.000000E+00 -5.438225E+01
    0.001096  1.631063E-08  0.000000E+00 -0.000000E+00 -5.647465E+01
    0.001251  1.323953E-08  0.000000E+00 -0.000000E+00 -5.856704E+01
    0.001406  1.001854E-08  0.000000E+00 -0.000000E+00 -6.065944E+01
    0.001560  7.822344E-09  0.000000E+00 -0.000000E+00 -6.275183E+01
    0.001715  5.782642E-09  0.000000E+00 -0.000000E+00 -6.484423E+01
    0.001870  4.125204E-09  0.000000E+00 -0.000000E+00 -6.693662E+01
    0.002025  2.858334E-09  0.000000E+00 -0.000000E+00 -6.902901E+01
    0.002180  1.939858E-09  0.000000E+00 -0.000000E+00 -7.112141E+01
    0.002335  1.252117E-09  0.000000E+00 -0.000000E+00 -7.321380E+01
    0.002490  8.161146E-10  0.000000E+00 -0.000000E+00 -7.530620E+01
    0.002645  4.699634E-10  0.000000E+00 -0.000000E+00 -7.739859E+01
    0.002799  3.938238E-10  0.000000E+00 -0.000000E+00 -7.949099E+01
    0.002954  6.214784E-11  0.000000E+00 -0.000000E+00 -8.158338E+01
    0.003109  0.000000E+00  0.000000E+00 -0.000000E+00 -8.367578E+01
!#-----------------------------
! Step index:   3
! S-position:    0.030000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
   -0.002931  0.000000E+00  0.000000E+00 -0.000000E+00 -2.062392E+00
   -0.002776  6.214791E-11  0.000000E+00 -0.000000E+00 -4.154784E+00
   -0.002621  5.083929E-10  0.000000E+00 -0.000000E+00 -6.247177E+00
   -0.002466  8.897462E-10  0.000000E+00 -0.000000E+00 -8.339569E+00
   -0.002311  1.396909E-09  0.000000E+00 -0.000000E+00 -1.043196E+01
   -0.002156  2.093138E-09  0.000000E+00 -0.000000E+00 -1.252435E+01
   -0.002002  3.116205E-09  0.000000E+00 -0.000000E+00 -1.461675E+01
   -0.001847  4.399190E-09  0.000000E+00 -0.000000E+00 -1.670914E+01
   -0.001692  5.811916E-09  0.000000E+00 -0.000000E+00 -1.880153E+01
   -0.001537  8.229415E-09  0.000000E+00 -0.000000E+00 -2.089392E+01
   -0.001382  1.061259E-08  0.000000E+00 -0.000000E+00 -2.298631E+01
   -0.001227  1.393214E-08  0.000000E+00 -0.000000E+00 -2.507871E+01
   -0.001072  1.695692E-08  0.000000E+00 -0.000000E+00 -2.717110E+01
   -0.000918  2.026903E-08  0.000000E+00 -0.000000E+00 -2.926349E+01
   -0.000763  2.397877E-08  0.000000E+00 -0.000000E+00 -3.135588E+01
   -0.000608  2.709443E-08  0.000000E+00 -0.000000E+00 -3.344828E+01
   -0.000453  2.990316E-08  0.000000E+00 -0.000000E+00 -3.554067E+01
   -0.000298  3.206848E-08  0.000000E+00 -0.000000E+00 -3.763306E+01
   -0.000143  3.339802E-08  0.000000E+00 -0.000000E+00 -3.972545E+01
    0.000012  3.373804E-08  0.000000E+00 -0.000000E+00 -4.181784E+01
    0.000167  3.324881E-08  0.000000E+00 -0.000000E+00 -4.391024E+01
    0.000321  3.159495E-08  0.000000E+00 -0.000000E+00 -4.600263E+01
    0.000476  2.945542E-08  0.000000E+00 -0.000000E+00 -4.809502E+01
    0.000631  2.640037E-08  0.000000E+00 -0.000000E+00 -5.018741E+01
    0.000786  2.305805E-08  0.000000E+00 -0.000000E+00 -5.227981E+01
    0.000941  1.987958E-08  0.000000E+00 -0.000000E+00 -5.437220E+01
    0.001096  1.631070E-08  0.000000E+00 -0.000000E+00 -5.646459E+01
    0.001251  1.323964E-08  0.000000E+00 -0.000000E+00 -5.855698E+01
    0.001406  1.001854E-08  0.000000E+00 -0.000000E+00 -6.064937E+01
    0.001560  7.822376E-09  0.000000E+00 -0.000000E+00 -6.274177E+01
    0.001715  5.782699E-09  0.000000E+00 -0.000000E+00 -6.483416E+01
    0.001870  4.125208E-09  0.000000E+00 -0.000000E+00 -6.692655E+01
    0.002025  2.858350E-09  0.000000E+00 -0.000000E+00 -6.901894E+01
    0.002180  1.939894E-09  0.000000E+00 -0.000000E+00 -7.111134E+01
    0.002335  1.252116E-09  0.000000E+00 -0.000000E+00 -7.320373E+01
    0.002490  8.161200E-10  0.000000E+00 -0.000000E+00 -7.529612E+01
    0.002645  4.699755E-10  0.000000E+00 -0.000000E+00 -7.738851E+01
    0.002799  3.938276E-10  0.000000E+00 -0.000000E+00 -7.948091E+01
    0.002954  6.214791E-11  0.000000E+00 -0.000000E+00 -8.157330E+01
    0.003109  0.000000E+00  0.000000E+00 -0.000000E+00 -8.366569E+01
!#-----------------------------
! Step index:   4
! S-position:    0.040000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
   -0.002931  0.000000E+00  0.000000E+00 -0.000000E+00 -2.052390E+00
   -0.002776  6.214797E-11  0.000000E+00 -0.000000E+00 -4.144780E+00
   -0.002621  5.083970E-10  0.000000E+00 -0.000000E+00 -6.237170E+00
   -0.002466  8.897545E-10  0.000000E+00 -0.000000E+00 -8.329560E+00
   -0.002311  1.396915E-09  0.000000E+00 -0.000000E+00 -1.042195E+01
   -0.002156  2.093159E-09  0.000000E+00 -0.000000E+00 -1.251434E+01
   -0.002002  3.116210E-09  0.000000E+00 -0.000000E+00 -1.460673E+01
   -0.001847  4.399201E-09  0.000000E+00 -0.000000E+00 -1.669912E+01
   -0.001692  5.811883E-09  0.000000E+00 -0.000000E+00 -1.879151E+01
   -0.001537  8.229439E-09  0.000000E+00 -0.000000E+00 -2.088390E+01
   -0.001382  1.061265E-08  0.000000E+00 -0.000000E+00 -2.297629E+01
   -0.001227  1.393211E-08  0.000000E+00 -0.000000E+00 -2.506868E+01
   -0.001072  1.695689E-08  0.000000E+00 -0.000000E+00 -2.716107E+01
   -0.000918  2.026910E-08  0.000000E+00 -0.000000E+00 -2.925346E+01
   -0.000763  2.397873E-08  0.000000E+00 -0.000000E+00 -3.134585E+01
   -0.000608  2.709443E-08  0.000000E+00 -0.000000E+00 -3.343824E+01
